Year,Pitch Type,Velocity,Pitch Outcome,Zone,Spin Rate,Plate Appearance Outcome
2022,Split-Finger,91.5,blocked_ball,13.0,1127.0,
2022,Split-Finger,88.9,swinging_strike,11.0,928.0,
2022,Curveball,81.0,foul,4.0,2599.0,
2022,Sweeper,86.6,hit_into_play,9.0,2548.0,field_out
2022,Split-Finger,88.3,hit_into_play,13.0,1067.0,field_out
2022,4-Seam Fastball,97.3,foul,8.0,2181.0,
2022,4-Seam Fastball,96.2,foul,5.0,2166.0,
2022,Curveball,77.1,ball,12.0,2329.0,
2022,4-Seam Fastball,97.7,hit_into_play,4.0,2231.0,single
2022,Sweeper,86.6,ball,14.0,2447.0,
2022,Sweeper,84.1,called_strike,4.0,2336.0,
2022,4-Seam Fastball,97.0,ball,11.0,2064.0,
2022,4-Seam Fastball,98.8,swinging_strike,14.0,2271.0,strikeout
2022,4-Seam Fastball,96.2,foul,3.0,2147.0,
2022,Sweeper,85.6,foul,8.0,2426.0,
2022,4-Seam Fastball,99.1,hit_into_play,2.0,2378.0,fielders_choice_out
2022,Split-Finger,89.2,ball,11.0,1210.0,
2022,Sweeper,86.8,swinging_strike,9.0,2485.0,
2022,4-Seam Fastball,97.7,hit_into_play,5.0,2148.0,field_out
2022,Sweeper,88.3,ball,14.0,2392.0,
2022,Split-Finger,87.9,blocked_ball,14.0,1219.0,
2022,Sweeper,84.4,foul,5.0,2382.0,
2022,4-Seam Fastball,98.6,hit_into_play,5.0,2202.0,double
2022,Curveball,76.4,called_strike,9.0,2382.0,
2022,Sweeper,88.1,hit_into_play,9.0,2473.0,field_out
2022,Split-Finger,89.0,foul,13.0,1245.0,
2022,4-Seam Fastball,98.6,ball,12.0,2415.0,
2022,Sweeper,87.1,swinging_strike,14.0,2370.0,
2022,4-Seam Fastball,98.9,foul,4.0,2246.0,
2022,Split-Finger,89.6,swinging_strike,13.0,1176.0,strikeout
2022,Split-Finger,90.9,ball,13.0,1139.0,
2022,Split-Finger,88.7,swinging_strike,14.0,1188.0,
2022,4-Seam Fastball,98.7,called_strike,1.0,2152.0,
2022,4-Seam Fastball,97.5,hit_into_play,4.0,2222.0,field_out
2022,4-Seam Fastball,98.0,ball,14.0,2130.0,
2022,Sweeper,87.9,hit_into_play,6.0,2444.0,single
2022,Split-Finger,90.1,blocked_ball,13.0,1117.0,
2022,4-Seam Fastball,97.6,foul,6.0,2124.0,
2022,4-Seam Fastball,98.2,ball,12.0,2200.0,
2022,4-Seam Fastball,96.3,foul,5.0,1973.0,
2022,Cutter,87.6,foul,11.0,2395.0,
2022,Sweeper,87.6,ball,11.0,2201.0,
2022,Split-Finger,89.8,hit_into_play,13.0,1444.0,single
2022,Split-Finger,91.8,ball,14.0,1273.0,
2022,Split-Finger,89.1,foul,5.0,1387.0,
2022,Curveball,74.9,called_strike,8.0,2448.0,
2022,Split-Finger,88.5,hit_into_play,11.0,1269.0,field_out
2022,Curveball,79.6,ball,11.0,2530.0,
2022,Split-Finger,91.1,swinging_strike_blocked,13.0,1292.0,strikeout
2022,4-Seam Fastball,98.3,foul,5.0,2124.0,
2022,Split-Finger,88.5,ball,13.0,1055.0,
2022,4-Seam Fastball,97.5,foul,6.0,2264.0,
2022,4-Seam Fastball,97.7,foul,4.0,2059.0,
2022,Sweeper,85.5,hit_into_play,4.0,2362.0,double
2022,Split-Finger,89.3,ball,14.0,1360.0,
2022,Sweeper,84.4,swinging_strike,6.0,2379.0,
2022,4-Seam Fastball,98.2,swinging_strike,4.0,2237.0,strikeout
2022,Sweeper,87.8,foul,8.0,2467.0,
2022,4-Seam Fastball,98.0,ball,14.0,2318.0,
2022,Split-Finger,90.3,ball,11.0,1271.0,
2022,Curveball,80.0,foul,6.0,2612.0,
2022,4-Seam Fastball,98.4,ball,11.0,2186.0,
2022,Split-Finger,89.7,foul,13.0,1196.0,
2022,Split-Finger,89.6,foul,5.0,926.0,
2022,Split-Finger,88.8,foul,14.0,1067.0,
2022,4-Seam Fastball,97.2,foul,5.0,2229.0,
2022,Sweeper,86.1,hit_into_play,2.0,2512.0,home_run
2022,4-Seam Fastball,97.5,foul,9.0,2220.0,
2022,Split-Finger,90.6,ball,14.0,1336.0,
2022,4-Seam Fastball,95.8,called_strike,5.0,2017.0,
2022,Sweeper,82.8,called_strike,1.0,2377.0,
2022,4-Seam Fastball,100.5,hit_into_play,14.0,2212.0,field_out
2022,Split-Finger,91.2,foul,7.0,1147.0,
2022,4-Seam Fastball,99.7,foul,4.0,2225.0,
2022,4-Seam Fastball,99.2,called_strike,4.0,2191.0,
2022,4-Seam Fastball,98.6,ball,2.0,2165.0,
2022,4-Seam Fastball,100.3,hit_into_play,6.0,2319.0,field_out
2022,Cutter,92.3,foul,5.0,2377.0,
2022,Curveball,78.9,blocked_ball,14.0,2527.0,
2022,Sweeper,86.8,hit_into_play,2.0,2498.0,field_out
2022,Sweeper,85.6,called_strike,4.0,2351.0,
2022,4-Seam Fastball,97.6,hit_into_play,9.0,2288.0,single
2022,Curveball,76.7,ball,12.0,2493.0,
2022,4-Seam Fastball,97.6,ball,13.0,2159.0,walk
2022,4-Seam Fastball,97.0,ball,11.0,2220.0,
2022,4-Seam Fastball,94.9,foul,1.0,2027.0,
2022,Sweeper,82.5,ball,11.0,2271.0,
2022,4-Seam Fastball,96.0,ball,11.0,2269.0,
2022,4-Seam Fastball,97.1,hit_into_play,14.0,2126.0,field_out
2022,Sweeper,83.8,called_strike,9.0,2358.0,
2022,4-Seam Fastball,97.4,hit_into_play,11.0,2340.0,home_run
2022,4-Seam Fastball,98.8,hit_into_play,7.0,2229.0,grounded_into_double_play
2022,Cutter,90.3,foul,5.0,2345.0,
2022,4-Seam Fastball,96.2,foul,5.0,2184.0,
2022,4-Seam Fastball,96.1,ball,11.0,2094.0,
2022,Curveball,76.4,ball,14.0,2371.0,
2022,4-Seam Fastball,97.7,hit_into_play,5.0,2186.0,single
2022,4-Seam Fastball,96.5,foul,4.0,2312.0,
2022,Sweeper,85.5,ball,14.0,2500.0,
2022,Cutter,87.1,hit_into_play,5.0,2475.0,home_run
2022,4-Seam Fastball,98.4,foul,3.0,2299.0,
2022,Split-Finger,89.9,ball,14.0,1148.0,
2022,Curveball,82.6,foul,4.0,2488.0,
2022,Sweeper,89.6,foul,5.0,2416.0,
2022,4-Seam Fastball,98.6,foul,6.0,2235.0,
2022,Split-Finger,89.8,ball,14.0,1299.0,
2022,Split-Finger,87.2,foul,5.0,1130.0,
2022,Sweeper,84.7,foul,6.0,2390.0,
2022,4-Seam Fastball,95.7,foul,3.0,2237.0,
2022,4-Seam Fastball,94.4,ball,14.0,2109.0,
2022,Sweeper,83.1,swinging_strike,5.0,2278.0,truncated_pa
2022,Cutter,86.7,ball,11.0,2269.0,
2022,Split-Finger,86.8,swinging_strike,8.0,1195.0,strikeout
2022,Cutter,84.4,swinging_strike,11.0,2137.0,
2022,4-Seam Fastball,95.9,foul,3.0,1930.0,
2022,Sweeper,81.6,hit_into_play,1.0,2239.0,field_out
2022,4-Seam Fastball,94.0,hit_into_play,6.0,2045.0,single
2022,Curveball,76.2,hit_into_play,6.0,2471.0,home_run
2022,Curveball,75.1,called_strike,14.0,2334.0,
2022,Split-Finger,86.1,ball,14.0,1332.0,
2022,Split-Finger,88.7,foul_tip,5.0,1084.0,strikeout
2022,Split-Finger,89.0,ball,11.0,1232.0,
2022,Cutter,88.2,foul,1.0,2256.0,
2022,Curveball,76.8,ball,14.0,2471.0,
2022,Sweeper,85.5,called_strike,6.0,2346.0,
2022,Split-Finger,87.1,swinging_strike,11.0,1162.0,strikeout
2022,Sweeper,85.4,foul,5.0,2356.0,
2022,Split-Finger,88.2,ball,14.0,1514.0,
2022,Split-Finger,86.4,swinging_strike,13.0,1227.0,
2022,Curveball,77.4,ball,14.0,2499.0,
2022,Split-Finger,88.3,swinging_strike,14.0,1265.0,strikeout
2022,Curveball,81.3,ball,14.0,2537.0,
2022,4-Seam Fastball,97.6,ball,11.0,2016.0,
2022,Split-Finger,85.5,foul,8.0,1768.0,
2022,Curveball,75.2,called_strike,9.0,2316.0,
2022,4-Seam Fastball,96.4,hit_into_play,5.0,2091.0,field_out
2022,Sweeper,86.3,foul,5.0,2439.0,
2022,Sweeper,84.7,ball,14.0,2540.0,
2022,Curveball,77.0,ball,14.0,2489.0,
2022,Cutter,90.0,called_strike,8.0,2374.0,
2022,4-Seam Fastball,96.9,hit_into_play,5.0,2160.0,field_out
2022,Cutter,87.5,swinging_strike,1.0,2344.0,
2022,Curveball,79.7,ball,14.0,2495.0,
2022,Curveball,75.2,swinging_strike,8.0,2450.0,
2022,4-Seam Fastball,95.5,hit_into_play,5.0,2085.0,field_out
2022,Curveball,75.4,called_strike,5.0,2414.0,
2022,4-Seam Fastball,96.3,swinging_strike,1.0,2181.0,strikeout
2022,Curveball,77.8,foul,8.0,2490.0,
2022,4-Seam Fastball,95.6,ball,13.0,2092.0,
2022,Cutter,85.5,ball,11.0,2232.0,
2022,4-Seam Fastball,95.4,called_strike,9.0,2130.0,
2022,Sweeper,86.8,hit_into_play,5.0,2499.0,double
2022,Curveball,79.9,swinging_strike_blocked,14.0,2475.0,
2022,4-Seam Fastball,96.9,called_strike,8.0,2175.0,strikeout
2022,Split-Finger,88.2,blocked_ball,14.0,1100.0,
2022,Sweeper,86.8,foul,14.0,2558.0,
2022,Cutter,87.7,foul_tip,6.0,2477.0,
2022,4-Seam Fastball,96.2,ball,14.0,2166.0,
2022,4-Seam Fastball,96.2,hit_into_play,4.0,2240.0,single
2022,Sweeper,85.3,ball,13.0,2424.0,
2022,Cutter,88.3,hit_into_play,2.0,2378.0,single
2022,4-Seam Fastball,95.3,ball,2.0,2172.0,
2022,Split-Finger,87.8,swinging_strike,13.0,1084.0,strikeout
2022,4-Seam Fastball,96.1,called_strike,6.0,2241.0,
2022,4-Seam Fastball,95.6,foul,8.0,2013.0,
2022,4-Seam Fastball,94.3,ball,11.0,2154.0,walk
2022,4-Seam Fastball,91.0,called_strike,1.0,2009.0,
2022,Sweeper,81.6,ball,14.0,2294.0,
2022,Sweeper,80.6,ball,11.0,2225.0,
2022,4-Seam Fastball,92.7,ball,11.0,2004.0,
2022,Sweeper,87.4,swinging_strike,9.0,2504.0,strikeout
2022,Sweeper,85.9,ball,12.0,2382.0,
2022,Split-Finger,87.0,ball,13.0,1178.0,
2022,4-Seam Fastball,95.4,foul,11.0,2225.0,
2022,Cutter,86.9,called_strike,5.0,2352.0,
2022,Sweeper,82.0,ball,14.0,2383.0,
2022,Split-Finger,87.7,swinging_strike,14.0,925.0,strikeout
2022,Sweeper,84.2,foul,6.0,2331.0,
2022,Cutter,83.3,called_strike,4.0,2244.0,
2022,4-Seam Fastball,95.9,ball,14.0,2119.0,
2022,4-Seam Fastball,94.6,ball,11.0,2061.0,
2022,Sweeper,83.2,hit_into_play,5.0,2414.0,field_out
2022,4-Seam Fastball,93.5,foul,4.0,2208.0,
2022,Curveball,71.3,ball,11.0,2279.0,
2022,Sweeper,86.9,swinging_strike,14.0,2421.0,strikeout
2022,Cutter,87.8,foul,1.0,2488.0,
2022,4-Seam Fastball,94.1,foul,7.0,2002.0,
2022,Sweeper,85.7,hit_into_play,4.0,2486.0,field_out
2022,Sweeper,86.4,ball,14.0,2397.0,
2022,Split-Finger,87.4,foul,7.0,1127.0,
2022,Split-Finger,87.1,swinging_strike,13.0,1331.0,
2022,4-Seam Fastball,96.0,called_strike,7.0,2257.0,
2022,Sweeper,84.3,hit_into_play,9.0,2483.0,field_out
2022,4-Seam Fastball,96.2,ball,11.0,2297.0,
2022,Sweeper,84.4,called_strike,8.0,2444.0,
2022,4-Seam Fastball,96.8,hit_into_play,8.0,2247.0,home_run
2022,Sweeper,85.0,foul,1.0,2454.0,
2022,4-Seam Fastball,96.0,foul,13.0,2007.0,
2022,Split-Finger,85.7,ball,11.0,1100.0,
2022,Sweeper,84.6,foul,4.0,2557.0,
2022,Sweeper,82.7,called_strike,7.0,2443.0,
2022,4-Seam Fastball,94.9,ball,13.0,2174.0,
2022,Sweeper,82.8,ball,13.0,2390.0,
2022,Curveball,84.3,hit_into_play,6.0,2606.0,field_out
2022,4-Seam Fastball,100.8,ball,14.0,2025.0,
2022,Sweeper,87.2,ball,14.0,2588.0,
2022,4-Seam Fastball,98.2,foul,14.0,2233.0,
2022,Sweeper,87.0,foul,2.0,2553.0,
2022,4-Seam Fastball,97.8,foul,2.0,2141.0,
2022,Sweeper,85.8,called_strike,4.0,2498.0,
2022,Sweeper,85.6,hit_into_play,5.0,2597.0,field_out
2022,Cutter,92.1,foul,5.0,2503.0,
2022,Curveball,82.1,hit_into_play,13.0,2642.0,double
2022,4-Seam Fastball,100.4,ball,11.0,2396.0,
2022,Cutter,92.3,called_strike,13.0,2576.0,
2022,4-Seam Fastball,100.8,ball,11.0,2202.0,
2022,4-Seam Fastball,100.4,foul,4.0,2277.0,
2022,4-Seam Fastball,98.9,ball,12.0,2516.0,
2022,Cutter,92.3,hit_into_play,8.0,2517.0,double
2022,Sweeper,86.4,ball,11.0,2540.0,
2022,Cutter,93.4,ball,11.0,2435.0,
2022,Cutter,90.6,called_strike,3.0,2611.0,
2022,Sweeper,87.5,called_strike,4.0,2473.0,strikeout
2022,Split-Finger,96.7,ball,12.0,2453.0,
2022,Cutter,92.8,swinging_strike,14.0,2579.0,
2022,Cutter,89.0,called_strike,1.0,2427.0,
2022,Cutter,91.3,hit_into_play,4.0,2467.0,field_out
2022,4-Seam Fastball,99.0,ball,14.0,2451.0,
2022,4-Seam Fastball,99.3,called_strike,4.0,2414.0,
2022,Curveball,80.2,ball,11.0,2586.0,
2022,Cutter,92.9,hit_into_play,5.0,2559.0,single
2022,Split-Finger,92.5,swinging_strike,13.0,1260.0,strikeout
2022,Cutter,92.2,swinging_strike,7.0,2505.0,
2022,Cutter,92.6,foul,7.0,2488.0,
2022,Cutter,90.4,ball,11.0,2667.0,
2022,4-Seam Fastball,99.1,swinging_strike,3.0,2034.0,strikeout
2022,Sweeper,84.4,foul,4.0,2307.0,
2022,Curveball,79.6,ball,14.0,2531.0,
2022,Curveball,74.5,called_strike,6.0,2353.0,
2022,Sweeper,87.6,called_strike,12.0,2590.0,strikeout
2022,4-Seam Fastball,99.6,called_strike,6.0,2150.0,
2022,Sweeper,85.7,swinging_strike,12.0,2572.0,
2022,Sweeper,86.8,hit_into_play,9.0,2563.0,field_out
2022,4-Seam Fastball,100.0,hit_into_play,5.0,2159.0,single
2022,Sweeper,86.2,hit_by_pitch,12.0,2568.0,hit_by_pitch
2022,Sweeper,87.7,hit_into_play,12.0,2498.0,field_out
2022,4-Seam Fastball,100.0,ball,14.0,2320.0,
2022,4-Seam Fastball,98.5,swinging_strike,8.0,2311.0,
2022,Sweeper,89.4,ball,14.0,2592.0,walk
2022,Curveball,84.8,ball,9.0,2663.0,
2022,Split-Finger,93.1,ball,14.0,1399.0,
2022,Sweeper,87.3,swinging_strike,6.0,2527.0,
2022,4-Seam Fastball,97.6,ball,11.0,2288.0,
2022,4-Seam Fastball,97.5,foul,1.0,2214.0,
2022,Sweeper,89.1,swinging_strike,6.0,2508.0,strikeout
2022,Curveball,84.8,ball,11.0,2674.0,
2022,4-Seam Fastball,99.3,foul,2.0,2417.0,
2022,Curveball,82.2,foul,4.0,2652.0,
2022,4-Seam Fastball,98.4,called_strike,11.0,2440.0,
2022,Curveball,85.2,swinging_strike,11.0,2656.0,strikeout
2022,4-Seam Fastball,98.0,foul,4.0,2356.0,
2022,Sweeper,85.2,called_strike,1.0,2404.0,
2022,Curveball,76.6,ball,11.0,2408.0,
2022,Cutter,96.0,hit_into_play,5.0,2196.0,field_out
2022,Curveball,77.5,ball,2.0,2467.0,
2022,Sweeper,88.0,hit_into_play,5.0,2454.0,field_out
2022,Sweeper,88.1,ball,12.0,2578.0,
2022,Sweeper,88.2,swinging_strike,9.0,2422.0,
2022,Sweeper,86.2,foul,6.0,2455.0,
2022,4-Seam Fastball,97.9,hit_into_play,8.0,2145.0,grounded_into_double_play
2022,4-Seam Fastball,98.6,foul,5.0,2267.0,
2022,4-Seam Fastball,97.8,ball,14.0,2197.0,
2022,Sweeper,86.0,hit_into_play,2.0,2349.0,single
2022,4-Seam Fastball,98.2,swinging_strike,1.0,2034.0,
2022,Sweeper,90.1,swinging_strike,6.0,2512.0,strikeout
2022,4-Seam Fastball,100.5,foul,3.0,2363.0,
2022,4-Seam Fastball,98.9,foul,12.0,2279.0,
2022,4-Seam Fastball,99.2,ball,11.0,2497.0,
2022,4-Seam Fastball,100.2,foul,4.0,2232.0,
2022,Sweeper,86.4,hit_into_play,2.0,2524.0,field_out
2022,4-Seam Fastball,99.4,ball,11.0,2334.0,
2022,Sweeper,87.4,foul_tip,5.0,2543.0,
2022,Sweeper,86.4,swinging_strike,14.0,2462.0,
2022,4-Seam Fastball,98.5,ball,9.0,2387.0,
2022,4-Seam Fastball,98.7,ball,11.0,2335.0,
2022,4-Seam Fastball,97.7,ball,14.0,2375.0,walk
2022,4-Seam Fastball,98.6,called_strike,13.0,2247.0,
2022,4-Seam Fastball,98.1,ball,14.0,2357.0,
2022,Sweeper,86.2,ball,14.0,2444.0,
2022,Sweeper,87.4,ball,14.0,2444.0,
2022,Sweeper,84.0,hit_into_play,2.0,2413.0,field_out
2022,4-Seam Fastball,95.7,foul,8.0,2394.0,
2022,4-Seam Fastball,97.4,blocked_ball,13.0,2155.0,
2022,4-Seam Fastball,96.5,ball,13.0,2166.0,
2022,Sweeper,84.6,ball,7.0,2221.0,
2022,4-Seam Fastball,97.1,hit_into_play,8.0,2122.0,single
2022,4-Seam Fastball,97.5,ball,11.0,2121.0,
2022,Curveball,80.8,called_strike,6.0,2623.0,strikeout
2022,Sweeper,84.8,swinging_strike,3.0,2475.0,
2022,Sweeper,84.3,swinging_strike,14.0,2367.0,
2022,Curveball,80.5,swinging_strike,9.0,2558.0,strikeout
2022,Sweeper,82.7,swinging_strike,5.0,2314.0,
2022,Sweeper,81.7,called_strike,9.0,2267.0,
2022,Sweeper,81.5,ball,11.0,2260.0,
2022,Curveball,74.1,ball,3.0,2284.0,
2022,Sweeper,83.5,hit_into_play,6.0,2257.0,field_out
2022,4-Seam Fastball,90.2,called_strike,2.0,1971.0,
2022,Sweeper,80.8,ball,11.0,2211.0,
2022,4-Seam Fastball,93.3,ball,11.0,2194.0,
2022,Curveball,72.8,ball,14.0,2272.0,
2022,4-Seam Fastball,98.5,hit_into_play,4.0,2362.0,field_out
2022,4-Seam Fastball,99.2,ball,14.0,2343.0,
2022,Curveball,80.2,swinging_strike,13.0,2594.0,
2022,4-Seam Fastball,97.7,foul,5.0,2267.0,
2022,4-Seam Fastball,96.3,ball,14.0,2172.0,
2022,4-Seam Fastball,94.8,ball,6.0,2233.0,
2022,4-Seam Fastball,95.1,hit_into_play,9.0,2379.0,single
2022,Curveball,77.8,ball,14.0,2440.0,
2022,Sweeper,85.4,swinging_strike,8.0,2440.0,strikeout
2022,Curveball,81.1,ball,13.0,2568.0,
2022,Sweeper,82.9,called_strike,7.0,2398.0,
2022,Sweeper,83.7,ball,13.0,2411.0,
2022,4-Seam Fastball,94.4,foul,6.0,2187.0,
2022,Curveball,73.8,ball,11.0,2358.0,
2022,4-Seam Fastball,94.5,hit_into_play,3.0,2194.0,field_out
2022,Curveball,76.8,called_strike,4.0,2466.0,
2022,Curveball,83.0,swinging_strike,14.0,2612.0,strikeout
2022,Sweeper,85.1,foul,6.0,2450.0,
2022,4-Seam Fastball,95.2,ball,11.0,2238.0,
2022,4-Seam Fastball,95.8,called_strike,4.0,2193.0,
2022,Sweeper,87.5,hit_into_play,11.0,2490.0,field_out
2022,Split-Finger,85.8,ball,11.0,928.0,
2022,Split-Finger,88.9,foul,4.0,1511.0,
2022,Sweeper,84.3,foul,11.0,2354.0,
2022,4-Seam Fastball,95.0,ball,11.0,2238.0,
2022,Sweeper,84.1,foul,7.0,2336.0,
2022,4-Seam Fastball,94.2,ball,11.0,2176.0,
2022,Sweeper,84.3,hit_into_play,5.0,2510.0,field_out
2022,Sweeper,83.6,swinging_strike,2.0,2287.0,
2022,Sweeper,81.7,called_strike,5.0,2258.0,
2022,Split-Finger,90.8,swinging_strike_blocked,14.0,1528.0,strikeout
2022,4-Seam Fastball,97.9,ball,14.0,2288.0,
2022,4-Seam Fastball,97.9,foul,2.0,2199.0,
2022,4-Seam Fastball,96.4,swinging_strike,2.0,2307.0,
2022,Sweeper,86.4,ball,14.0,2550.0,
2022,4-Seam Fastball,96.3,hit_into_play,2.0,2260.0,field_out
2022,Sweeper,85.5,ball,1.0,2383.0,
2022,4-Seam Fastball,95.9,ball,14.0,2306.0,walk
2022,4-Seam Fastball,94.9,swinging_strike,5.0,2280.0,
2022,4-Seam Fastball,94.7,called_strike,6.0,2310.0,
2022,4-Seam Fastball,95.2,ball,11.0,2304.0,
2022,4-Seam Fastball,96.8,ball,13.0,2281.0,
2022,4-Seam Fastball,95.4,ball,14.0,2299.0,
2022,4-Seam Fastball,96.5,ball,11.0,2343.0,walk
2022,4-Seam Fastball,94.5,called_strike,11.0,2269.0,
2022,Sweeper,85.1,ball,13.0,2485.0,
2022,4-Seam Fastball,97.4,ball,11.0,2243.0,
2022,4-Seam Fastball,95.8,ball,14.0,2412.0,
2022,4-Seam Fastball,97.5,called_strike,8.0,2366.0,
2022,4-Seam Fastball,96.0,hit_into_play,5.0,2276.0,field_out
2022,Sweeper,86.6,ball,13.0,2458.0,
2022,4-Seam Fastball,97.1,foul,4.0,2428.0,
2022,4-Seam Fastball,96.8,foul,4.0,2244.0,
2022,4-Seam Fastball,95.4,called_strike,4.0,2280.0,
2022,4-Seam Fastball,94.1,foul,8.0,2172.0,
2022,4-Seam Fastball,93.9,ball,11.0,2164.0,
2022,Curveball,72.2,ball,11.0,2317.0,
2022,4-Seam Fastball,95.2,hit_into_play,8.0,2300.0,field_out
2022,4-Seam Fastball,95.9,foul,4.0,2251.0,
2022,Split-Finger,86.9,hit_into_play,4.0,2617.0,home_run
2022,4-Seam Fastball,97.4,called_strike,9.0,,
2022,4-Seam Fastball,95.6,hit_into_play,6.0,2205.0,field_out
2022,Curveball,74.9,called_strike,6.0,2349.0,
2022,4-Seam Fastball,93.7,hit_into_play,6.0,2264.0,field_out
2022,4-Seam Fastball,95.5,hit_into_play,7.0,2395.0,field_out
2022,4-Seam Fastball,97.2,ball,11.0,2744.0,
2022,4-Seam Fastball,98.2,called_strike,4.0,2349.0,
2022,Sweeper,84.4,hit_into_play,7.0,2126.0,field_out
2022,Split-Finger,88.7,ball,11.0,1023.0,
2022,Sinker,96.9,foul,8.0,2066.0,
2022,Sweeper,86.6,foul,5.0,2391.0,
2022,Split-Finger,90.0,ball,13.0,1501.0,
2022,4-Seam Fastball,96.2,foul,4.0,2187.0,
2022,4-Seam Fastball,95.1,foul,2.0,2229.0,
2022,4-Seam Fastball,98.0,ball,13.0,2255.0,
2022,Sweeper,85.8,hit_into_play,6.0,2526.0,field_out
2022,4-Seam Fastball,95.4,ball,11.0,2485.0,
2022,Sweeper,84.3,swinging_strike,4.0,2181.0,
2022,Sweeper,81.8,called_strike,4.0,2349.0,
2022,4-Seam Fastball,97.6,foul_tip,2.0,2426.0,strikeout
2022,4-Seam Fastball,97.0,swinging_strike,2.0,2160.0,
2022,4-Seam Fastball,94.7,called_strike,5.0,2119.0,
2022,4-Seam Fastball,96.0,ball,11.0,2334.0,
2022,Sweeper,85.9,ball,11.0,2438.0,
2022,Sweeper,84.7,ball,12.0,2459.0,
2022,Sweeper,85.3,hit_into_play,3.0,2615.0,field_out
2022,4-Seam Fastball,97.4,foul,3.0,2429.0,
2022,Sweeper,83.0,foul,6.0,2425.0,
2022,Sweeper,83.2,swinging_strike,9.0,2354.0,
2022,4-Seam Fastball,94.7,ball,14.0,2120.0,
2022,Sweeper,81.8,hit_into_play,4.0,2385.0,single
2022,4-Seam Fastball,95.0,hit_into_play,13.0,2215.0,field_out
2022,Sweeper,81.3,called_strike,8.0,2375.0,
2022,4-Seam Fastball,98.6,hit_into_play,6.0,2253.0,field_out
2022,4-Seam Fastball,98.7,foul,1.0,2464.0,
2022,Curveball,81.7,hit_into_play,13.0,2607.0,field_out
2022,4-Seam Fastball,98.8,foul,5.0,2285.0,
2022,4-Seam Fastball,98.3,foul,5.0,2388.0,
2022,Sweeper,83.9,foul,2.0,2427.0,
2022,4-Seam Fastball,99.8,ball,7.0,2309.0,
2022,4-Seam Fastball,98.9,ball,12.0,2323.0,
2022,Sweeper,85.9,hit_into_play,7.0,2475.0,double
2022,4-Seam Fastball,98.3,foul,9.0,2304.0,
2022,Sweeper,85.2,ball,1.0,2455.0,
2022,Sweeper,83.7,swinging_strike,12.0,2488.0,strikeout
2022,Sweeper,83.4,swinging_strike,14.0,2380.0,
2022,Curveball,74.4,swinging_strike,14.0,2273.0,
2022,Split-Finger,91.9,called_strike,6.0,1253.0,strikeout
2022,4-Seam Fastball,99.6,foul,6.0,2445.0,
2022,Curveball,80.6,swinging_strike,8.0,2661.0,
2022,4-Seam Fastball,99.1,foul,3.0,2419.0,
2022,4-Seam Fastball,100.3,ball,12.0,2428.0,
2022,Sweeper,87.7,swinging_strike,11.0,2491.0,strikeout
2022,4-Seam Fastball,97.0,ball,11.0,2323.0,
2022,4-Seam Fastball,98.1,swinging_strike,5.0,2329.0,
2022,Sweeper,86.8,swinging_strike,8.0,2406.0,
2022,Sweeper,87.4,hit_into_play,3.0,2587.0,field_out
2022,4-Seam Fastball,98.0,foul,3.0,2526.0,
2022,4-Seam Fastball,97.5,swinging_strike,12.0,2519.0,
2022,4-Seam Fastball,97.7,called_strike,14.0,2469.0,
2022,Split-Finger,90.3,hit_into_play,7.0,1083.0,double
2022,4-Seam Fastball,99.1,ball,14.0,2207.0,
2022,Split-Finger,89.1,foul,8.0,1277.0,
2022,Split-Finger,87.8,swinging_strike,7.0,1482.0,
2022,Sweeper,82.5,swinging_strike,8.0,2299.0,
2022,Split-Finger,90.1,swinging_strike,8.0,1303.0,strikeout
2022,Sweeper,85.4,called_strike,4.0,2523.0,
2022,4-Seam Fastball,96.7,called_strike,6.0,2365.0,
2022,4-Seam Fastball,97.1,hit_into_play,6.0,2461.0,field_out
2022,Sweeper,85.9,called_strike,4.0,2524.0,
2022,Split-Finger,90.0,swinging_strike,7.0,1366.0,strikeout
2022,Split-Finger,90.2,foul,11.0,1391.0,
2022,4-Seam Fastball,96.4,foul,6.0,2211.0,
2022,Split-Finger,87.8,swinging_strike,13.0,1572.0,
2022,Sweeper,82.9,called_strike,1.0,2364.0,
2022,4-Seam Fastball,98.4,swinging_strike,5.0,2342.0,strikeout
2022,4-Seam Fastball,97.9,swinging_strike,6.0,2264.0,
2022,4-Seam Fastball,98.2,ball,14.0,2292.0,
2022,4-Seam Fastball,99.0,called_strike,6.0,2330.0,
2022,4-Seam Fastball,97.1,hit_into_play,5.0,2372.0,single
2022,Sweeper,86.4,called_strike,1.0,2534.0,
2022,Curveball,85.2,hit_into_play,7.0,2647.0,single
2022,4-Seam Fastball,98.3,swinging_strike,1.0,2393.0,
2022,Sweeper,87.3,called_strike,8.0,2590.0,
2022,4-Seam Fastball,97.2,swinging_strike,11.0,2308.0,strikeout
2022,Sweeper,85.9,swinging_strike,1.0,2585.0,
2022,Sweeper,85.0,called_strike,1.0,2517.0,
2022,4-Seam Fastball,94.6,hit_into_play,7.0,2256.0,field_out
2022,Sweeper,83.1,called_strike,6.0,2429.0,
2022,Curveball,74.5,ball,14.0,2369.0,
2022,4-Seam Fastball,97.2,hit_into_play,8.0,2384.0,field_out
2022,4-Seam Fastball,95.6,ball,11.0,2167.0,
2022,4-Seam Fastball,95.7,swinging_strike,3.0,2304.0,
